NOMBRE,CAT_DECRET,CAT_MANEJO,ULT_DECRET,ESTADOS,MUNICIPIOS,REGION,ID_ANP,SUPERFICIE,S_TERRES,S_MARINA,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE_1,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,Superficie total de concesión,Superficie intersección ANP
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,216443, , , ,EXPLOR.,31442,16,PINOS 17,OCAMPO,CHIH.,11/05/2001,180.3999938965,"MINERALES EL MADROÑO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn, , , , ,05/17/2002,05/16/2008, , ,VIGENTE, , ,179.665345315,8.46526380065825E-005
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,213792, , , ,EXPLOR.,25135,16,COLOSIO III,OCAMPO,CHIH.,05/31/1999,68.5299987793,"A-MEX MINERALES DE MEXICO, S.A. DE C.V. Y SOC.",Au,Ag,Pb,Cu,Zn, , , , ,06/15/2001,06/14/2007, , ,VIGENTE, , ,68.253391146,48.1802428981
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233770, , , ,EXPLOR.,36674,16,LETREROS VII,OCAMPO,CHIH.,06/06/2008,2378,"EXPLORACIONES AMATO DE MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,04/14/2009,04/13/2059, , ,VIGENTE, , ,2988.65565003,48.1802428981
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,213154, , , ,EXPLOR.,25085,16,COLOSIO II,TEMOSACHI,CHIH.,05/06/1999,19.8400001526,"A-MEX MINERALES DE MEXICO, S.A. DE C.V. Y SOC.",Au,Ag,Pb,Cu,Zn, , , , ,03/30/2001,03/29/2007, , ,VIGENTE, , ,19.7547413071,19.6631192243
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233770, , , ,EXPLOR.,36674,16,LETREROS VII,OCAMPO,CHIH.,06/06/2008,2378,"EXPLORACIONES AMATO DE MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,04/14/2009,04/13/2059, , ,VIGENTE, , ,2988.65565003,19.6631192243
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,218498, , , ,EXPLOR.,31643,16,LA NORTEÑA,GUERRERO,CHIH.,06/10/2002,261,"EXPLORACIONES DEL ALTIPLANO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn, , , , ,11/05/2002,11/04/2008, , ,VIGENTE, , ,260.044083263,0.8974563313
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233584, , ,220348,R-EXPLOR,1/2/68,16,CEBOLLIN 2,GUERRERO,CHIH.,12/17/2008,246,"EXPLORACIONES DEL ALTIPLANO, S.A. DE C.V.",POT,Sb,Cd,Mo, , , , , ,03/24/2009,07/17/2053, , ,VIGENTE, , ,245.099925911,0.8974563313
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,218498, , , ,EXPLOR.,31643,16,LA NORTEÑA,GUERRERO,CHIH.,06/10/2002,261,"EXPLORACIONES DEL ALTIPLANO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn, , , , ,11/05/2002,11/04/2008, , ,VIGENTE, , ,260.044083263,5.1412574863
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,240179, , ,237460,R-EXPLOR,1/2/118,16,LAS VARAS,GUERRERO,CHIH.,02/21/2012,209.8999938965,"MINERA PLATA REAL, S. DE R.L. DE C.V.",TSP, , , , , , , , ,04/13/2012,12/20/2060, , ,VIGENTE, , ,209.09485141,5.1412574863
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,225444, , , ,EXPLOR.,33286,16,LA DURA,TEMOSACHI,CHIH.,05/20/2005,100,LILIA OLIVIA MORENO URISTA Y SOCIOS,POT,TSP, , , , , , , ,09/08/2005,09/07/2011, , ,VIGENTE, , ,99.6366796937,99.6385906359
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,225528, , , ,EXPLOR.,33288,16,METATE,TEMOSACHI,CHIH.,05/20/2005,2350,"MINERA CAPELA, S.A. DE C.V.",POT,TSP,TUN, , , , , , ,09/20/2005,09/19/2011, , ,VIGENTE, , ,2441.20084535,99.6385906359
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,225528, , , ,EXPLOR.,33288,16,METATE,TEMOSACHI,CHIH.,05/20/2005,2350,"MINERA CAPELA, S.A. DE C.V.",POT,TSP,TUN, , , , , , ,09/20/2005,09/19/2011, , ,VIGENTE, , ,2441.20084535,16.9338185342
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,238105, , , ,EXPLOR.,34190,82,LORETO IV,YECORA,SON.,09/28/2010,100,MARINA WEBER HOLGUIN Y SOCIOS,POT,TSP, , , , , , , ,07/20/2011,07/19/2061, , ,VIGENTE, , ,99.632338475,16.9338185342
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,225272, , , ,EXPLOR.,33221,16,FAISAN,TEMOSACHI,CHIH.,03/29/2005,4436,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",POT,Mo,TUN, , , , , , ,08/12/2005,08/11/2011, , ,VIGENTE, , ,4419.7510163,0.0002631982
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,217602, , , ,EXPLOR.,31569,16,PINOS 20,TEMOSACHI,CHIH.,02/26/2002,272.700012207,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn, , , , ,08/06/2002,08/05/2008, , ,VIGENTE, , ,271.653799751,0.0002631982
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,217603, , , ,EXPLOR.,31570,16,PINOS 21,TEMOSACHI,CHIH.,02/26/2002,678.4000244141,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn, , , , ,08/06/2002,08/05/2008, , ,VIGENTE, , ,679.863363269,0.0007457659
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,217572, , , ,EXPLOR.,31390,16,PINOS 19,TEMOSACHI,CHIH.,11/01/2001,339.799987793,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.", , , , , , , , , ,07/31/2002,07/30/2008, , ,VIGENTE, , ,348.461494258,0.0007457659
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,213779, , , ,EXPLOR.,29881,16,ARGENTITA,TEMOSACHI,CHIH.,11/21/2000,132.1999969482,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn, , , , ,06/15/2001,06/14/2007, , ,VIGENTE, , ,131.717812817,131.7203259153
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,236590, , , ,EXPLOR.,38826,16,EL POTRERO,TEMOSACHI,CHIH.,12/21/2009,7733,"KG MINERA IXHUATAN, S.A. DE C.V.",TSP, , , , , , , , ,07/23/2010,07/22/2060, , ,VIGENTE, , ,8325.17698603,131.7203259153
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,213201, , , ,EXPLOR.,27873,16,COLOSIO IV,TEMOSACHI,CHIH.,08/28/2000,92.0199966431,"A-MEX MINERALES DE MEXICO, S.A. DE C.V. Y SOC.",Au,Ag,Pb,Cu,Zn, , , , ,03/30/2001,03/29/2007, , ,VIGENTE, , ,91.6765991322,69.2839256595
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233770, , , ,EXPLOR.,36674,16,LETREROS VII,OCAMPO,CHIH.,06/06/2008,2378,"EXPLORACIONES AMATO DE MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,04/14/2009,04/13/2059, , ,VIGENTE, , ,2988.65565003,69.2839256595
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233582, , ,231761,R-EXPLOR,1/2/63,16,REDUCC. JARROS NORTE FRACC. 1,OCAMPO,CHIH.,12/16/2008,36540,"MINERA VALDEZ GOLD, S.A. DE C.V.",POT,TSP, , , , , , , ,03/24/2009,04/17/2058, , ,VIGENTE, , ,36547.7763923,0.8355956678
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234447, , , ,EXPLOR.,36839,16,AMPL. PROMONTORIO,TEMOSACHI,CHIH.,09/29/2008,10510,"MINERA PIEDRA AZUL, S.A. DE C.V.",POT,TSP, , , , , , , ,06/30/2009,06/29/2059, , ,VIGENTE, , ,11623.6444262,0.8355956678
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233770, , , ,EXPLOR.,36674,16,LETREROS VII,OCAMPO,CHIH.,06/06/2008,2378,"EXPLORACIONES AMATO DE MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,04/14/2009,04/13/2059, , ,VIGENTE, , ,2988.65565003,0.129361445
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234447, , , ,EXPLOR.,36839,16,AMPL. PROMONTORIO,TEMOSACHI,CHIH.,09/29/2008,10510,"MINERA PIEDRA AZUL, S.A. DE C.V.",POT,TSP, , , , , , , ,06/30/2009,06/29/2059, , ,VIGENTE, , ,11623.6444262,0.129361445
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,233770, , , ,EXPLOR.,36674,16,LETREROS VII,OCAMPO,CHIH.,06/06/2008,2378,"EXPLORACIONES AMATO DE MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,04/14/2009,04/13/2059, , ,VIGENTE, , ,2988.65565003,7.4338942693
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235716, , , ,EXPLOR.,38806,16,LETREROS VIII,TEMOSACHI,CHIH.,12/07/2009,7.4619998932,"A-MEX MINERALES DE MEXICO, S.A. DE C.V. Y SOCIOS",TSP, , , , , , , , ,02/19/2010,02/18/2060, , ,VIGENTE, , ,7.4337500448,7.4338942693
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234447, , , ,EXPLOR.,36839,16,AMPL. PROMONTORIO,TEMOSACHI,CHIH.,09/29/2008,10510,"MINERA PIEDRA AZUL, S.A. DE C.V.",POT,TSP, , , , , , , ,06/30/2009,06/29/2059, , ,VIGENTE, , ,11623.6444262,8.5381076311
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,237879, , , ,EXPLOR.,39482,16,POTRERO 3,TEMOSACHI,CHIH.,07/08/2010,10350,"KG EXPLORACION MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,05/27/2011,05/26/2061, , ,VIGENTE, , ,10308.1699207,8.5381076311
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234908, , , ,EXPLOR.,37582,16,KTA 15,MADERA,CHIH.,06/05/2009,100,SAAED SERNA VAZQUEZ,POT,TSP, , , , , , , ,09/15/2009,09/14/2059, , ,CANCELADO,PD,11/16/2011,99.7272069427,0.0002866257
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234909, , , ,EXPLOR.,37583,16,KTA 16,MADERA,CHIH.,06/05/2009,100,SAAED SERNA VAZQUEZ,POT,TSP, , , , , , , ,09/15/2009,09/14/2059, , ,CANCELADO,PD,11/16/2011,99.7270584471,0.0002866257
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234910, , , ,EXPLOR.,37584,16,KTA 17,MADERA,CHIH.,06/05/2009,100,SAAED SERNA VAZQUEZ,POT,TSP, , , , , , , ,09/15/2009,09/14/2059, , ,CANCELADO,PD,11/16/2011,99.7259956859,0.000022294
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,234911, , , ,EXPLOR.,37585,16,KTA 18,MADERA,CHIH.,06/05/2009,100,SAAED SERNA VAZQUEZ,TSP, , , , , , , , ,09/15/2009,09/14/2059, , ,CANCELADO,PD,11/16/2011,99.7229667802,0.000022294
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235010, , , ,EXPLOR.,37547,16,LUPITA,MORIS,CHIH.,04/07/2009,94.3099975586,HECTOR RAUL AGUAYO PEREZ,TSP, , , , , , , , ,09/29/2009,09/28/2059, , ,CANCELADO,PD,11/16/2011,93.9257063921,0.000020083
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235012, , , ,EXPLOR.,37549,16,LUPITA,MORIS,CHIH.,04/07/2009,97.1600036621,HECTOR RAUL AGUAYO PEREZ,TSP, , , , , , , , ,09/29/2009,09/28/2059, , ,CANCELADO,PD,11/16/2011,96.7599322562,0.000020083
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235011, , , ,EXPLOR.,37548,16,LUPITA,MORIS,CHIH.,04/07/2009,100,MARICELA BLANCO SAENZ,TSP, , , , , , , , ,09/29/2009,09/28/2059, , ,CANCELADO,PD,11/16/2011,99.5938994398,0.0001148788
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235012, , , ,EXPLOR.,37549,16,LUPITA,MORIS,CHIH.,04/07/2009,97.1600036621,HECTOR RAUL AGUAYO PEREZ,TSP, , , , , , , , ,09/29/2009,09/28/2059, , ,CANCELADO,PD,11/16/2011,96.7599322562,0.0001148788
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235943, , , ,EXPLOR.,38792,16,KTA 24,TEMOSACHI,CHIH.,12/01/2009,134,SAAED SERNA VAZQUEZ Y SOCIOS,POT,TSP, , , , , , , ,04/20/2010,04/19/2060, , ,VIGENTE, , ,168.480967283,5.49718651742296E-005
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,235944, , , ,EXPLOR.,38793,16,KTA 25,TEMOSACHI,CHIH.,12/01/2009,103,SAAED SERNA VAZQUEZ Y SOCIOS,POT,TSP, , , , , , , ,04/20/2010,04/19/2060, , ,VIGENTE, , ,102.688103228,5.49718651742296E-005
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,236590, , , ,EXPLOR.,38826,16,EL POTRERO,TEMOSACHI,CHIH.,12/21/2009,7733,"KG MINERA IXHUATAN, S.A. DE C.V.",TSP, , , , , , , , ,07/23/2010,07/22/2060, , ,VIGENTE, , ,8325.17698603,0.0018569833
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,237875, , , ,EXPLOR.,39229,16,EL POTRERO 2,MEXICALI,B.C.,05/27/2010,14170,"KG EXPLORACION MEXICO, S.A. DE C.V.",POT, , , , , , , , ,05/27/2011,05/26/2061, , ,VIGENTE, , ,14523.4078223,0.0018569833
TUTUACA,RESERVA FORESTAL NACIONAL Y ZONA DE REFUGIO DE LA FAUNA SILVESTRE,APFyF,12/27/2001,CHIHUAHUA Y SONORA,"CHIHUAHUA: MADERA, TEMOSACHI, MATACHI, GUERRERO, OCAMPO Y MORIS, SONORA: YECORA Y SAHUARIPA",Norte y Sierra Madre Occidental,123,436985.669,436985.669,0,236590, , , ,EXPLOR.,38826,16,EL POTRERO,TEMOSACHI,CHIH.,12/21/2009,7733,"KG MINERA IXHUATAN, S.A. DE C.V.",TSP, , , , , , , , ,07/23/2010,07/22/2060, , ,VIGENTE, , ,8325.17698603,0.0091177485
