NOMENT,NOMMUN,CLAVE_LOC,NOMLOC,FAMILIA,RAMA1,LENG1,VARIAN1,RAMA2,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
CHIHUAHUA,URIQUE,080651726,"PALO AMARILLO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222720,,,,EXPLOR.,32259,16,LA CASCADA,URIQUE,CHIH.,03/15/2004,1944,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,08/27/2004,08/26/2010,,,VIGENTE,,,2002.16393171
CHIHUAHUA,BATOPILAS,080080106,MESA DEL MANZANO (EL MANZANO),Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,URIQUE,080651600,"TRIGO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080651623,"CAMOTE, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080650034,"OSO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222557,,,,EXPLOR.,32212,16,YITO,URIQUE,CHIH.,01/16/2004,1545,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,07/23/2004,07/22/2010,,,VIGENTE,,,1863.93860073
CHIHUAHUA,URIQUE,080650923,CHICHARITO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,223386,,,,EXPLOR.,32213,16,LUZ DE ORO,URIQUE,CHIH.,01/19/2004,14210,JOSE CONRADO TERRAZAS CANO Y SOCIOS,Au,Ag,Pb,Cu,Zn,,,,,12/09/2004,12/08/2010,,,VIGENTE,,,14210.4016187
CHIHUAHUA,URIQUE,080650931,"NOPAL, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222720,,,,EXPLOR.,32259,16,LA CASCADA,URIQUE,CHIH.,03/15/2004,1944,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,08/27/2004,08/26/2010,,,VIGENTE,,,2002.16393171
CHIHUAHUA,BATOPILAS,080081154,MEZQUITE,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,224425,,,,EXPLOR.,32696,16,MINERO AZTECA,BATOPILAS,CHIH.,01/06/2005,944.4,"MINERA CASCABEL, S.A. DE C.V.",,,,,,,,,,05/10/2005,05/09/2011,,,VIGENTE,,,1136.31682462
CHIHUAHUA,BATOPILAS,080081203,"CHINAL, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,URIQUE,080651632,"TUNA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,BATOPILAS,080081099,VADO FUERTE,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,BATOPILAS,080080515,"TRIGUITO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,URIQUE,080651226,"CANOA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,226003,,,209660,EXPLOT.,1/1/1500,99,EL CUMBRE,URIQUE,CHIH.,07/27/2005,2280,"POLO Y RON MINERALES, S.A. DE C.V.",POT,,,,,,,,,11/15/2005,11/14/2055,,,VIGENTE,,,2264.21480166
CHIHUAHUA,URIQUE,080651625,"ESPIRITU, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,BATOPILAS,080080431,"TERREROS, LOS",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,BATOPILAS,080081185,"TESCALAMA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,224425,,,,EXPLOR.,32696,16,MINERO AZTECA,BATOPILAS,CHIH.,01/06/2005,944.4,"MINERA CASCABEL, S.A. DE C.V.",,,,,,,,,,05/10/2005,05/09/2011,,,VIGENTE,,,1136.31682462
CHIHUAHUA,BATOPILAS,080080166,"RINCON, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,URIQUE,080650927,JUMAPA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222720,,,,EXPLOR.,32259,16,LA CASCADA,URIQUE,CHIH.,03/15/2004,1944,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,08/27/2004,08/26/2010,,,VIGENTE,,,2002.16393171
CHIHUAHUA,BATOPILAS,080081047,"LIMON, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,224425,,,,EXPLOR.,32696,16,MINERO AZTECA,BATOPILAS,CHIH.,01/06/2005,944.4,"MINERA CASCABEL, S.A. DE C.V.",,,,,,,,,,05/10/2005,05/09/2011,,,VIGENTE,,,1136.31682462
CHIHUAHUA,BATOPILAS,080080024,"BUFA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,BATOPILAS,080080024,"BUFA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,224422,,,,EXPLOR.,32686,16,VALERIA,BATOPILAS,CHIH.,12/08/2004,400,RAUL TARIN MELENDEZ,,,,,,,,,,05/10/2005,05/09/2011,,,VIGENTE,,,397.209633383
CHIHUAHUA,URIQUE,080650918,"CANCEL, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222720,,,,EXPLOR.,32259,16,LA CASCADA,URIQUE,CHIH.,03/15/2004,1944,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,08/27/2004,08/26/2010,,,VIGENTE,,,2002.16393171
CHIHUAHUA,URIQUE,080650407,ARECHUMICHI (ARICHUMICHI),Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,226003,,,209660,EXPLOT.,1/1/1500,99,EL CUMBRE,URIQUE,CHIH.,07/27/2005,2280,"POLO Y RON MINERALES, S.A. DE C.V.",POT,,,,,,,,,11/15/2005,11/14/2055,,,VIGENTE,,,2264.21480166
CHIHUAHUA,BATOPILAS,080081209,"CHAPOTE, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,BATOPILAS,080081067,POTRERO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,URIQUE,080651819,PIEDRA CABEZA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,226003,,,209660,EXPLOT.,1/1/1500,99,EL CUMBRE,URIQUE,CHIH.,07/27/2005,2280,"POLO Y RON MINERALES, S.A. DE C.V.",POT,,,,,,,,,11/15/2005,11/14/2055,,,VIGENTE,,,2264.21480166
CHIHUAHUA,BATOPILAS,080081138,"ENCINO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,BATOPILAS,080080076,GUACAYVO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,URIQUE,080651566,"CHAPOTE, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080650147,"TROJITAS, LAS",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,BATOPILAS,080080672,BACORACHI,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,URIQUE,080650348,TEPUCHINA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,226005,,,209650,EXPLOT.,1/1/1502,99,SANTA MARIA,URIQUE,CHIH.,07/27/2005,2100,"POLO Y RON MINERALES, S.A. DE C.V.",POT,,,,,,,,,11/15/2005,11/14/2055,,,VIGENTE,,,2085.182874
CHIHUAHUA,URIQUE,080651563,"LIMON, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,GUAZAPARES,080300093,SANTA MATILDE,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,226918,,,,EXPLOR.,33464,16,EL ORO FRACCION NORTE,GUAZAPARES,CHIH.,11/30/2005,1114,JESUS MANUEL QUINTANA GONZALEZ,TSP,POT,,,,,,,,03/31/2006,03/30/2056,,,VIGENTE,,,1106.08492573
CHIHUAHUA,URIQUE,080651590,COYEGACHI DE ARRIBA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,BATOPILAS,080081152,MESA DE GUACAYVO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,BATOPILAS,080080762,CHAHUIROCO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,BATOPILAS,080080762,CHAHUIROCO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,224422,,,,EXPLOR.,32686,16,VALERIA,BATOPILAS,CHIH.,12/08/2004,400,RAUL TARIN MELENDEZ,,,,,,,,,,05/10/2005,05/09/2011,,,VIGENTE,,,397.209633383
CHIHUAHUA,BATOPILAS,080081193,"PLATANO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,URIQUE,080651561,"LLANO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080650921,"CORDON DEL GATO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222720,,,,EXPLOR.,32259,16,LA CASCADA,URIQUE,CHIH.,03/15/2004,1944,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,08/27/2004,08/26/2010,,,VIGENTE,,,2002.16393171
CHIHUAHUA,BATOPILAS,080080187,SANTA RITA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,CHINIPAS,080200401,RANCHO QUEMADO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,240771,,,,EXPLOR.,39401,16,AMOLES,GUAZAPARES,CHIH.,06/25/2010,26000,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",TSP,,,,,,,,,06/28/2012,06/27/2062,,,VIGENTE,,,26209.4323487
CHIHUAHUA,URIQUE,080651804,AGUAJITO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080651250,"CLINICA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,196356,,,184033,EXPLOT.,1/1.3/517,99,AURIFERO,URIQUE,CHIH.,09/25/1992,492,"CONSORCIO MINERO LATINOAMERICANO, S.A. DE C.V.",Au,Ag,Cu,Zn,Mo,,,,,07/16/1993,07/15/2043,,,VIGENTE,,,536.22555491
CHIHUAHUA,URIQUE,080650355,"ARROYOS, LOS",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,224247,,,208340,EXPLOT.,1/1/1434,99,EL TOSTON,URIQUE,CHIH.,09/21/2004,400,JORGE ALBERTO DIAZ AVALOS,,,,,,,,,,04/22/2005,04/21/2055,,,VIGENTE,,,397.213883377
CHIHUAHUA,URIQUE,080650355,"ARROYOS, LOS",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080650351,"PINAL, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080651134,MARES,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080650014,CIENEGUITA LLUVIA DE ORO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222720,,,,EXPLOR.,32259,16,LA CASCADA,URIQUE,CHIH.,03/15/2004,1944,"POLO Y RON MINERALES, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,08/27/2004,08/26/2010,,,VIGENTE,,,2002.16393171
CHIHUAHUA,URIQUE,080651143,BATEBACHI,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080651727,"PAMACHI, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080651794,MESA DE SAN ISIDRO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080651164,"POTREROS, LOS",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,GUAZAPARES,080300344,"VINATA, LA",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,222329,,,,EXPLOR.,32201,16,SEPTENTRION,GUAZAPARES,CHIH.,12/10/2003,2224,ALDO ARTURO AGUAYO DOZAL,Au,Ag,Pb,Cu,Zn,,,,,06/29/2004,06/28/2010,,,VIGENTE,,,3177.85488465
CHIHUAHUA,URIQUE,080650008,BASAGOTA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080650516,"PEDREGAL, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,BATOPILAS,080080670,REKOWATA,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,233520,,,228731,R-EXPLOR,1/2/71,16,DON LOYA,BATOPILAS,CHIH.,12/18/2008,3600,"MINERA CASCABEL, S.A. DE C.V.",TSP,,,,,,,,,03/10/2009,01/16/2057,,,VIGENTE,,,3574.93634462
CHIHUAHUA,URIQUE,080650178,PUERTO BLANCO,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,BATOPILAS,080080049,COYACHIQUE,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,BATOPILAS,080081129,CARACHE,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,URIQUE,080651633,REMOJACHI,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,BATOPILAS,080080564,"PANDITO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,226378,,,,EXPLOR.,33324,16,LA BUFA AZTECA,BATOPILAS,CHIH.,07/29/2005,12520,"MINERA CASCABEL, S.A. DE C.V.",TSP,POT,,,,,,,,01/13/2006,01/12/2056,,,VIGENTE,,,13422.1659919
CHIHUAHUA,URIQUE,080651592,AMARACHI,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,224111,,,,EXPLOR.,32274,16,LA GUITARRA,URIQUE,CHIH.,04/13/2004,4946,ALDO ARTURO AGUAYO DOZAL,,,,,,,,,,04/08/2005,04/07/2011,,,VIGENTE,,,5163.65156869
CHIHUAHUA,BATOPILAS,080080553,MUNERACHI,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,BALLEZA,080070512,"ALMAGRE, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,238691,,,,EXPLOR.,39221,16,EL CORONEL 2 FRACC. 1,BALLEZA,CHIH.,05/07/2010,41720,"MINERA PLATA REAL, S. DE R.L. DE C.V.",POT,TSP,,,,,,,,10/18/2011,10/17/2061,,,VIGENTE,,,41839.0160252
CHIHUAHUA,URIQUE,080650342,"BARBECHITOS, LOS",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080651370,"TASCATOSO, EL",Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,URIQUE,080650239,SAN JOSE,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,230230,,,,EXPLOR.,34670,16,HUIMAYVO,BATOPILAS,CHIH.,05/29/2006,43880,"EXMIN, S.A. DE C.V.",TSP,Au,Ag,Pb,Zn,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,49052.2177472
CHIHUAHUA,URIQUE,080650181,MESA COLORADA (MESA LARGA),Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,231075,,,,EXPLOR.,34653,16,ANDREA,GUAZAPARES,CHIH.,05/02/2006,84110,"PARAMOUNT GOLD DE MEXICO, S.A. DE C.V.",TSP,POT,TUN,Mo,,,,,,01/16/2008,01/15/2058,,,VIGENTE,,,83573.8099634
CHIHUAHUA,URIQUE,080651160,CARBONERAS,Yuto-nahua,Tarahumara,tarahumara,tarahumara del oeste,,225290,,,,EXPLOR.,32282,16,DIANA DE ORO,URIQUE,CHIH.,04/29/2004,22490,IGNACIO MARTINEZ DOMINGUEZ,TSP,,,,,,,,,08/12/2005,08/11/2011,,,VIGENTE,,,25344.3168313
CHIHUAHUA,BATOPILAS,080080671,SIRINAPUCHI,Yuto-nahua,Tarahumara,tarahumara,tarahumara del centro,,233520,,,228731,R-EXPLOR,1/2/71,16,DON LOYA,BATOPILAS,CHIH.,12/18/2008,3600,"MINERA CASCABEL, S.A. DE C.V.",TSP,,,,,,,,,03/10/2009,01/16/2057,,,VIGENTE,,,3574.93634462
